"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
1016068,"December 22, 2017",Maine,Wilton,N/A,0,0,N/A,44.618873,-70.245935,1,place,,,,,Wilton,ME,"Franklin County",04294,US,"TIGER/Line® dataset from the US Census Bureau"
1012643,"December 22, 2017",Illinois,Chicago,"1300 S Troy St",0,1,N/A,41.864468,-87.704752,1,rooftop,1300,"S Troy St",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
1012641,"December 22, 2017",Florida,Sanford,"Maple St",0,0,N/A,28.819401,-81.353736,0.87,street_center,,"Maple Ridge Ct",,,Sanford,FL,"Seminole County",32771,US,"TIGER/Line® dataset from the US Census Bureau"
1014049,"December 22, 2017",Iowa,"Cedar Rapids","1800 E Ave NE",0,1,N/A,41.995848,-91.650865,1,range_interpolation,1800,"E Ave NE",,,"Cedar Rapids",IA,"Linn County",52402,US,"TIGER/Line® dataset from the US Census Bureau"
1012624,"December 22, 2017",Florida,Sanford,"200 Towne Center Cir",0,0,N/A,28.803994,-81.33915,1,rooftop,200,"Towne Center Cir",,,Sanford,FL,"Seminole County",32771,US,Seminole
1013544,"December 22, 2017",Florida,"Fort Lauderdale (Sunrise)","8200 block of Sunrise Lakes Blvd",1,1,N/A,26.151416,-80.226211,0.27,place,,,,,Sunrise,FL,"Broward County",33313,US,"TIGER/Line® dataset from the US Census Bureau"
1014526,"December 22, 2017",Missouri,Liberty,"1900 block of N Stewart Rd",0,0,N/A,39.298945,-94.436314,0.33,place,,,,,Liberty,MO,"Clay County",64068,US,"TIGER/Line® dataset from the US Census Bureau"
1012847,"December 22, 2017",Mississippi,Biloxi,"300 block of Auguste Ct",0,1,N/A,30.409826,-88.880304,0.33,place,,,,,Biloxi,MS,"Harrison County",39530,US,"TIGER/Line® dataset from the US Census Bureau"
1012462,"December 22, 2017",Minnesota,"Saint Cloud","500 block of 8th Ave N",2,0,N/A,45.519196,-94.330619,0.33,place,,,,,"Saint Cloud",MN,"Stearns County",56301,US,"TIGER/Line® dataset from the US Census Bureau"
1013270,"December 22, 2017",Missouri,Springfield,"2700 block of E Portland St",0,1,N/A,37.25807,-93.343673,0.33,place,,,,,Springfield,MO,"Greene County",65801,US,"TIGER/Line® dataset from the US Census Bureau"
1014059,"December 22, 2017","North Carolina",Lincolnton,"2700 Block of Hull McGinnis Rd",0,0,N/A,35.485145,-81.181799,0.33,place,,,,,Lincolnton,NC,"Lincoln County",28092,US,"TIGER/Line® dataset from the US Census Bureau"
1012893,"December 22, 2017",Missouri,"Kansas City","4500 block of Spruce Ave",1,0,N/A,39.102404,-94.598583,0.33,place,,,,,"Kansas City",MO,"Jackson County",64101,US,"TIGER/Line® dataset from the US Census Bureau"
1014528,"December 22, 2017","North Carolina",Goldsboro,"N William St",0,1,N/A,35.399351,-77.986255,1,street_center,,"N William St",,,Goldsboro,NC,"Wayne County",27530,US,"TIGER/Line® dataset from the US Census Bureau"
1012574,"December 22, 2017","West Virginia","Dry Creek","Circle Dr",0,1,N/A,35.98796,-96.096249,0.6,street_center,,"Circle Dr",,,Sapulpa,OK,"Creek County",74066,US,"TIGER/Line® dataset from the US Census Bureau"
1013216,"December 22, 2017",Virginia,Danville,"Ross St",1,0,N/A,36.583889,-79.403524,1,street_center,,"Ross St",,,Danville,VA,"Danville City",24541,US,"TIGER/Line® dataset from the US Census Bureau"
1013238,"December 22, 2017","South Carolina",Darlington,"107 Calhoun St",0,0,N/A,34.168542,-80.064554,1,rooftop,107,"Calhoun St",,,Lamar,SC,"Darlington County",29069,US,Darlington
1012554,"December 22, 2017",Indiana,Hammond,"3707 169th St",0,0,N/A,41.58835,-87.439443,1,rooftop,3707,"169th St",,,Hammond,IN,"Lake County",46323,US,Lake
1033014,"December 22, 2017",Pennsylvania,Erie,"800 block of W 17th St",0,0,N/A,42.121293,-80.088919,0.33,place,,,,,Erie,PA,"Erie County",16501,US,"TIGER/Line® dataset from the US Census Bureau"
1012615,"December 22, 2017",Nevada,"Las Vegas","4000 block of Vader Avenue",2,0,N/A,36.17372,-115.10647,0.33,place,,,,,"Las Vegas",NV,"Clark County",89101,US,"TIGER/Line® dataset from the US Census Bureau"
1012504,"December 22, 2017",Virginia,Franklin,"1698 Dorchester St",0,0,N/A,36.662246,-76.930789,1,rooftop,1698,"Dorchester St",,,Franklin,VA,"Franklin City",23851,US,"Virginia Geographic Information Network (VGIN)"
1013203,"December 22, 2017",Tennessee,Memphis,"Airways Blvd and I-240",0,0,N/A,35.076135,-89.985131,0.86,intersection,,"I 240",,,Memphis,TN,"Shelby County",38114,US,"TIGER/Line® dataset from the US Census Bureau"
1013200,"December 22, 2017","South Carolina",Mullins,"Church St",1,0,N/A,34.209869,-79.250604,1,street_center,,"Church St",,,Mullins,SC,"Marion County",29574,US,"TIGER/Line® dataset from the US Census Bureau"
1013744,"December 22, 2017",Nebraska,Omaha,"S 53rd St and L St",0,0,N/A,41.212506,-95.99655,0.92,intersection,,"S 53rd St",,,Omaha,NE,"Douglas County",68117,US,"TIGER/Line® dataset from the US Census Bureau"
1022754,"December 22, 2017","North Carolina",Durham,"W Main St and Hicks St",0,1,N/A,36.012127,-78.933196,1,intersection,,"Hicks St",,,Durham,NC,"Durham County",27705,US,"TIGER/Line® dataset from the US Census Bureau"
1013192,"December 22, 2017",Tennessee,Memphis,"Boyce Ave",1,0,N/A,35.088621,-89.92055,1,street_center,,"Boyce Ave",,,Memphis,TN,"Shelby County",38111,US,"TIGER/Line® dataset from the US Census Bureau"
1012470,"December 22, 2017",California,Loleta,"11 Bear Paws Way",0,0,N/A,40.627416,-124.20808,1,rooftop,11,"Bear Paws Way",,,Loleta,CA,"Humboldt County",95551,US,Humboldt
1015775,"December 22, 2017",California,"Redwood City","Malborough Ave  and Berkshire Ave",0,2,N/A,37.462158,-122.235639,1,place,,,,,"Redwood City",CA,"San Mateo County",94061,US,"TIGER/Line® dataset from the US Census Bureau"
1013274,"December 22, 2017","New York",Guilford,"CR 35",1,0,N/A,42.404457,-75.489201,1,street_center,,"County Rd 35",,,Guilford,NY,"Chenango County",13780,US,"TIGER/Line® dataset from the US Census Bureau"
1013171,"December 22, 2017",Maryland,"Windsor Mill","Cheviot Ct",0,1,N/A,39.331034,-76.76565,1,street_center,,"Cheviot Ct",,,"Windsor Mill",MD,"Baltimore County",21244,US,"TIGER/Line® dataset from the US Census Bureau"
1013167,"December 22, 2017",Missouri,Columbia,"900 I-70 Dr SW",0,0,N/A,38.962413,-92.295439,0.6,street_center,,I-70,,,Columbia,MO,"Boone County",65201,US,"TIGER/Line® dataset from the US Census Bureau"
1012739,"December 22, 2017",Florida,Miami,"NW 14th Ave and NW 81st St",1,0,N/A,25.848506,-80.221395,0.94,intersection,,"NW 14th Ave",,,Miami,FL,"Miami-Dade County",33147,US,"TIGER/Line® dataset from the US Census Bureau"
1013150,"December 22, 2017",Ohio,Cleveland,"900 block of Parkway Road",0,1,N/A,41.489381,-81.667486,0.33,place,,,,,Cleveland,OH,"Cuyahoga County",44101,US,"TIGER/Line® dataset from the US Census Bureau"
1013144,"December 22, 2017",Ohio,Cleveland,"3300 block of East 123rd Street",0,1,N/A,41.489381,-81.667486,0.33,place,,,,,Cleveland,OH,"Cuyahoga County",44101,US,"TIGER/Line® dataset from the US Census Bureau"
1013142,"December 22, 2017",Ohio,Cleveland,"5700 block of Clark Avenue",0,1,N/A,41.489381,-81.667486,0.33,place,,,,,Cleveland,OH,"Cuyahoga County",44101,US,"TIGER/Line® dataset from the US Census Bureau"
1012466,"December 22, 2017","North Carolina",Jacksonville,"531 Richlands Hwy",1,0,N/A,34.751926,-77.452228,1,rooftop,531,"Richlands Hwy",,,Jacksonville,NC,"Onslow County",28540,US,Onslow
1073852,"December 22, 2017",Ohio,Warren,"Perkinswood Ave SE",0,1,N/A,41.230451,-80.784684,1,street_center,,"Perkinswood Blvd SE",,,Warren,OH,"Trumbull County",44483,US,"TIGER/Line® dataset from the US Census Bureau"
1016456,"December 22, 2017",Illinois,Dow,"15900 Alva St",0,0,N/A,39.012764,-90.340389,1,range_interpolation,15900,"Alva St",,,Dow,IL,"Jersey County",62022,US,"TIGER/Line® dataset from the US Census Bureau"
1013023,"December 22, 2017",Indiana,Evansville,"906 Bellemeade Ave",1,0,N/A,37.968657,-87.549217,1,rooftop,906,"Bellemeade Ave",,,Evansville,IN,"Vanderburgh County",47713,US,"City of Evansville"
1013583,"December 22, 2017",Illinois,Chicago,N/A,0,1,N/A,41.88531,-87.62213,1,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
1014284,"December 22, 2017",Mississippi,Osyka,"214 W Liberty St",0,1,N/A,30.500281,-94.996214,0.37,nearest_rooftop_match,200,"N Liberty St",,,Montgomery,TX,"San Jacinto County",77356,US,"Statewide Partial"
1013114,"December 22, 2017",Kansas,"Kansas City","N 17th St and Yecker Ave",0,0,N/A,39.1369,-94.647422,1,intersection,,"N 17th St",,,"Kansas City",KS,"Wyandotte County",66104,US,"TIGER/Line® dataset from the US Census Bureau"
1012416,"December 22, 2017",Tennessee,Nashville,"2819 Smith Springs Rd",0,1,N/A,36.088569,-86.609894,1,range_interpolation,2819,"Smith Springs Rd",,,Nashville,TN,"Davidson County",37217,US,"TIGER/Line® dataset from the US Census Bureau"
1021418,"December 22, 2017","South Carolina",Loris,"Myrtle W Dr",0,1,N/A,33.599868,-78.983864,1,street_center,,"Myrtle Dr",,,"Myrtle Beach",SC,"Horry County",29575,US,"TIGER/Line® dataset from the US Census Bureau"
1012601,"December 22, 2017",California,Sacramento,"Santa Cruz and Broadway",1,1,N/A,38.546789,-121.460101,0.8,intersection,,"Broadway St",,,Sacramento,CA,"Sacramento County",95817,US,"TIGER/Line® dataset from the US Census Bureau"
1013060,"December 22, 2017",Georgia,Savannah,"Abercorn St and W Magnolia Ave",0,2,N/A,31.986127,-81.131873,0.96,intersection,,"Abercorn St",,,Savannah,GA,"Chatham County",31419,US,"TIGER/Line® dataset from the US Census Bureau"
1022239,"December 22, 2017","North Carolina","Elizabeth City","W Main St Ext",0,1,N/A,36.285388,-76.213284,0.33,place,,,,,"Elizabeth City",NC,"Pasquotank County",27906,US,"TIGER/Line® dataset from the US Census Bureau"
1012397,"December 22, 2017",Minnesota,Gilbert,"Michigan Ave",1,1,N/A,47.489384,-92.462838,1,street_center,,"Michigan Ave",,,Gilbert,MN,"St. Louis County",55741,US,"TIGER/Line® dataset from the US Census Bureau"
1013962,"December 22, 2017",Ohio,Cleveland,"600 block of E 93rd St",0,2,N/A,41.489381,-81.667486,0.33,place,,,,,Cleveland,OH,"Cuyahoga County",44101,US,"TIGER/Line® dataset from the US Census Bureau"
1012382,"December 22, 2017","North Carolina",Charlotte,"10800 block of Dapple Gray Ln",2,0,N/A,35.26002,-80.804151,0.33,place,,,,,Charlotte,NC,"Mecklenburg County",28201,US,"TIGER/Line® dataset from the US Census Bureau"
1012898,"December 22, 2017",Pennsylvania,Harrisburg,"17th St and Mulberry St",1,1,N/A,40.264742,-76.863545,0.8,intersection,,"Mulberry St",,,Harrisburg,PA,"Dauphin County",17104,US,"TIGER/Line® dataset from the US Census Bureau"
1013099,"December 22, 2017",Maryland,Baltimore,"4400 block of Pennington Ave",0,1,N/A,39.296536,-76.623489,0.33,place,,,,,Baltimore,MD,"Baltimore City",21201,US,"TIGER/Line® dataset from the US Census Bureau"
1013095,"December 22, 2017",Maryland,Baltimore,"100 block of Highland Ave",0,1,N/A,39.296536,-76.623489,0.33,place,,,,,Baltimore,MD,"Baltimore City",21201,US,"TIGER/Line® dataset from the US Census Bureau"
1012366,"December 22, 2017","North Carolina",Charlotte,"3500 block of Griffith St",0,2,N/A,35.26002,-80.804151,0.33,place,,,,,Charlotte,NC,"Mecklenburg County",28201,US,"TIGER/Line® dataset from the US Census Bureau"
1014561,"December 22, 2017",Ohio,"Cleveland (Cleveland Heights)","2500 block of Norfolk Rd",0,0,N/A,41.520052,-81.556235,0.3,place,,,,,"Cleveland Heights",OH,"Cuyahoga County",44118,US,"TIGER/Line® dataset from the US Census Bureau"
1014342,"December 22, 2017",Maryland,Severn,"Still Meadows Dr and Dove Ct",0,0,N/A,39.112974,-76.709102,0.93,intersection,,"Dove Ct",,,Severn,MD,"Anne Arundel County",21144,US,"TIGER/Line® dataset from the US Census Bureau"
1012722,"December 22, 2017",Louisiana,Crowley,"Dejean Circle",1,2,N/A,30.210073,-92.379963,1,place,,,,,Crowley,LA,"Acadia Parish",70526,US,"TIGER/Line® dataset from the US Census Bureau"
1013041,"December 22, 2017",Arizona,Phoenix,"35th Ave and Greenway Rd",0,1,N/A,33.625261,-112.133641,0.8,intersection,,"N 35th Ave",,,Phoenix,AZ,"Maricopa County",85053,US,"TIGER/Line® dataset from the US Census Bureau"
1012559,"December 22, 2017",Mississippi,Jackson,"700 block of Lindsey Drive",1,0,N/A,32.289656,-90.184201,0.33,place,,,,,Jackson,MS,"Hinds County",39201,US,"TIGER/Line® dataset from the US Census Bureau"
1012343,"December 22, 2017",Michigan,Flint,"6300 block of Allison Dr",0,1,N/A,42.965926,-83.780835,0.33,place,,,,,Flint,MI,"Genesee County",48501,US,"TIGER/Line® dataset from the US Census Bureau"
1013039,"December 22, 2017",Indiana,Haubstadt,"901 E 1250 S",0,0,N/A,38.170835,-87.551511,1,rooftop,901,"E 1250 S",,,Haubstadt,IN,"Gibson County",47639,US,"Gibson County G"
1012334,"December 22, 2017",Michigan,Saginaw,"1400 Court St",1,0,N/A,43.422795,-83.971595,1,range_interpolation,1400,"Court St",,,Saginaw,MI,"Saginaw County",48602,US,"TIGER/Line® dataset from the US Census Bureau"
1012327,"December 22, 2017",Ohio,Columbus,"2900 block of Cleveland Ave",1,0,N/A,40.100924,-83.013402,0.33,place,,,,,Columbus,OH,"Franklin County",43085,US,"TIGER/Line® dataset from the US Census Bureau"
1012325,"December 22, 2017",Ohio,Columbus,"1600 block of S High St",0,1,N/A,40.100924,-83.013402,0.33,place,,,,,Columbus,OH,"Franklin County",43085,US,"TIGER/Line® dataset from the US Census Bureau"
1013522,"December 22, 2017",California,Cupertino,"20990 Homestead Rd",0,1,N/A,37.336285,-122.040551,1,rooftop,20990,"Homestead Rd",,,Cupertino,CA,"Santa Clara County",95014,US,"Santa Clara"
1013012,"December 22, 2017",Indiana,Hammond,"7200 Hohman Ave",0,0,N/A,41.582887,-87.522048,1,range_interpolation,7200,"Hohman Ave",,,Hammond,IN,"Lake County",46324,US,"TIGER/Line® dataset from the US Census Bureau"
1016927,"December 22, 2017",Ohio,"Cleveland (Cleveland Heights)","Mornington Ln",0,0,N/A,41.520052,-81.556235,0.3,place,,,,,"Cleveland Heights",OH,"Cuyahoga County",44118,US,"TIGER/Line® dataset from the US Census Bureau"
1013965,"December 22, 2017",Ohio,Cleveland,"6300 block of Carl Ave",0,1,N/A,41.489381,-81.667486,0.33,place,,,,,Cleveland,OH,"Cuyahoga County",44101,US,"TIGER/Line® dataset from the US Census Bureau"
1013008,"December 22, 2017",Indiana,"Fort Wayne","1100 Wildwood Ave",0,1,N/A,41.056908,-85.152086,0.9,range_interpolation,1100,"W Wildwood Ave",,,"Fort Wayne",IN,"Allen County",46807,US,"TIGER/Line® dataset from the US Census Bureau"
1013783,"December 22, 2017","South Carolina",Columbia,"7041 Parklane Rd",1,0,N/A,34.065895,-80.957127,1,range_interpolation,7041,"Parklane Rd",,,Columbia,SC,"Richland County",29223,US,"TIGER/Line® dataset from the US Census Bureau"
1013003,"December 22, 2017",Pennsylvania,Philadelphia,"3100 block of N 13th St",1,0,N/A,40.001811,-75.11787,0.33,place,,,,,Philadelphia,PA,"Philadelphia County",19101,US,"TIGER/Line® dataset from the US Census Bureau"
1014256,"December 22, 2017","New York","Niagara Falls","Memorial Pkwy",0,0,N/A,43.086398,-79.048414,1,street_center,,"Memorial Pkwy",,,"Niagara Falls",NY,"Niagara County",14303,US,"TIGER/Line® dataset from the US Census Bureau"
1923564,"December 22, 2017",Pennsylvania,Philadelphia,"1400 block of Jefferson St",0,1,N/A,40.001811,-75.11787,0.33,place,,,,,Philadelphia,PA,"Philadelphia County",19101,US,"TIGER/Line® dataset from the US Census Bureau"
1013233,"December 22, 2017","West Virginia",Raysal,N/A,1,0,N/A,37.34317,-81.78233,1,place,,,,,Raysal,WV,"McDowell County",24879,US,"TIGER/Line® dataset from the US Census Bureau"
1012961,"December 22, 2017","New York",Saugerties,"Dawes St and Market St",0,0,N/A,42.081111,-73.956167,0.9,intersection,,"Dawes St",,,Saugerties,NY,"Ulster County",12477,US,"TIGER/Line® dataset from the US Census Bureau"
1013669,"December 22, 2017","South Carolina",Lexington,"366 Railroad Ave",0,0,N/A,33.966525,-81.222007,1,rooftop,366,"Railroad Ave",,,Lexington,SC,"Lexington County",29072,US,Lexington
1055823,"December 22, 2017",Wisconsin,Mercer,N/A,1,0,N/A,46.143746,-90.110725,1,place,,,,,Mercer,WI,"Iron County",54547,US,"TIGER/Line® dataset from the US Census Bureau"
1012979,"December 22, 2017",Texas,Lubbock,"6000 block of 88th St",1,0,N/A,33.588771,-101.850445,0.33,place,,,,,Lubbock,TX,"Lubbock County",79401,US,"TIGER/Line® dataset from the US Census Bureau"
1014717,"December 22, 2017","West Virginia",Morgantown,"Earl Core Rd",0,0,N/A,39.609911,-79.983141,0.33,place,,,,,Morgantown,WV,"Monongalia County",26501,US,"TIGER/Line® dataset from the US Census Bureau"
1013386,"December 22, 2017",Ohio,Canton,"1836 Maple Ave NE",0,1,N/A,40.818153,-81.353605,1,rooftop,1836,"Maple Ave NE",,,Canton,OH,"Stark County",44705,US,Stark
1020980,"December 22, 2017","New Jersey",Kearny,N/A,0,0,N/A,40.75175,-74.122937,1,place,,,,,Kearny,NJ,"Hudson County",07032,US,"TIGER/Line® dataset from the US Census Bureau"
1014821,"December 22, 2017",Nebraska,Lincoln,"2033 Vavrina Ln",0,0,N/A,40.733097,-96.693426,1,rooftop,2033,"Vavrina Ln",,,Lincoln,NE,"Lancaster County",68512,US,Lincoln
1013290,"December 22, 2017",Nebraska,Lincoln,"500 block of S 27th St",0,0,N/A,40.865142,-96.823133,0.33,place,,,,,Lincoln,NE,"Lancaster County",68501,US,"TIGER/Line® dataset from the US Census Bureau"
1013404,"December 22, 2017",Hawaii,Aiea,N/A,0,0,N/A,21.39065,-157.927829,1,place,,,,,Aiea,HI,"Honolulu County",96701,US,"TIGER/Line® dataset from the US Census Bureau"
1301081,"December 22, 2017",Pennsylvania,Chester,"1107 Brown St",0,0,N/A,39.86011,-75.350758,1,rooftop,1107,"Brown St",,,Chester,PA,"Delaware County",19013,US,Delaware
1012505,"December 22, 2017",Missouri,"Saint Louis","4200 block of John Ave",3,0,N/A,38.631501,-90.19231,0.33,place,,,,,"Saint Louis",MO,"St. Louis City",63101,US,"TIGER/Line® dataset from the US Census Bureau"
1012909,"December 22, 2017",Florida,Sarasota,"2700 block of Grand Cayman St",0,0,N/A,27.335023,-82.537169,0.33,place,,,,,Sarasota,FL,"Sarasota County",34230,US,"TIGER/Line® dataset from the US Census Bureau"
1013352,"December 22, 2017",Oklahoma,Tulsa,"6600 block of E 86th Pl S",0,0,N/A,36.063095,-95.804231,0.33,place,,,,,Tulsa,OK,"Tulsa County",74102,US,"TIGER/Line® dataset from the US Census Bureau"
1013816,"December 22, 2017",Alabama,Mobile,"Farnell Dr",0,2,N/A,30.633861,-88.110936,1,street_center,,"Farnell Dr",,,Mobile,AL,"Mobile County",36605,US,"TIGER/Line® dataset from the US Census Bureau"
1023184,"December 22, 2017",Pennsylvania,Emmaus,"600 block of Green St",0,1,N/A,40.520705,-75.496131,0.33,place,,,,,Emmaus,PA,"Lehigh County",18049,US,"TIGER/Line® dataset from the US Census Bureau"
1012285,"December 22, 2017","District of Columbia",Washington,N/A,0,0,N/A,38.911936,-77.016719,1,place,,,,,Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
1013612,"December 22, 2017",Florida,Ocala,"NE 7th St and NE 28th Ave",0,0,N/A,29.193349,-82.099221,1,intersection,,"NE 28th Ave",,,Ocala,FL,"Marion County",34470,US,"TIGER/Line® dataset from the US Census Bureau"
1019433,"December 22, 2017",Washington,Prosser,N/A,0,0,N/A,46.148328,-119.559674,1,place,,,,,Prosser,WA,"Benton County",99350,US,"TIGER/Line® dataset from the US Census Bureau"
1014678,"December 22, 2017",Virginia,Lynchburg,N/A,0,1,N/A,37.359607,-79.141653,1,place,,,,,Lynchburg,VA,"Lynchburg City",24501,US,"TIGER/Line® dataset from the US Census Bureau"
1015662,"December 22, 2017",Mississippi,Starkville,"305 Everglade Ave",0,0,N/A,33.472957,-88.827495,0.6,street_center,,"Everglade Ave",,,Starkville,MS,"Oktibbeha County",39759,US,"TIGER/Line® dataset from the US Census Bureau"
1013533,"December 22, 2017",California,Oakland,"600 block of 85th  Ave",1,0,N/A,42.77468,-83.243879,0.48,nearest_rooftop_match,610,"Blocki Ct",,,"Lake Orion",MI,"Oakland County",48362,US,Oakland
1012288,"December 22, 2017",Pennsylvania,Bethlehem,"1543 Dennis St",2,0,N/A,40.63707,-75.332692,1,rooftop,1543,"Dennis St",,,Bethlehem,PA,"Northampton County",18020,US,Northampton
